Employer,City,State,CEI Rating
Teva Pharmaceuticals USA Inc.,Parsippany,NJ,100
Texas Instruments Incorporated,Dallas,TX,100
Textron Inc.,Providence,RI,45
The Auto Club Group,Dearborn,MI,100
The Bama Companies Inc.,Tulsa,OK,50
The Boston Beer Company Inc.,Boston,MA,60
The Charles Stark Draper Laboratory,Cambridge,MA,60
The Chemours Company,Wilmington,DE,60
The Cigna Group,Bloomfield,CT,100
The GIANT Company,Carlisle,PA,100
The Global Atlantic Financial Group LLC,New York,NY,45
The Goodyear Tire & Rubber Company,Akron,OH,75
The Judge Group Inc.,Wayne,PA,90
The Knot Worldwide,Chevy Chase,MD,90
The Michaels Companies Inc.,Irving,TX,60
The Neiman Marcus Group Inc.,Dallas,TX,70
The ODP Corporation,Boca Raton,FL,100
The Philadelphia Inquirer PBC,Philadelphia,PA,75
The Stop & Shop Supermarket Company LLC,Quincy,MA,100
The Trade Desk Inc.,Ventura,CA,100
Thermo Fisher Scientific Inc.,Waltham,MA,100
Thompson Coburn LLP,St. Louis,MO,100
Thompson Hine LLP,Cleveland,OH,85
Thomson Reuters,Stamford,CT,100
Thor Industries Inc.,Elkhart,IN,5
Thrivent Financial,Minneapolis,MN,90
TIAA,New York,NY,95
Tiffany & Co.,New York,NY,85
Tillamook County Creamery Association,Tillamook,OR,95
Tinuiti Inc.,New York,NY,60
TJX Companies Inc. The,Framingham,MA,45
T-Mobile USA Inc.,Bellevue,WA,100
Toast Inc.,Boston,MA,65
Tokyo Electron U.S. Holdings Inc.,Austin,TX,60
Toll Brothers Inc.,Fort Washington DC,PA,85
Topbloc LLC,Chicago,IL,50
TowerBrook Capital Partners,New York,NY,100
Toyota North America,Plano,TX,100
TPG Global LLC,Fort Worth,TX,100
Tractor Supply Company,Brentwood,TN,95
Trane Technologies,Davidson,NC,75
Transamerica Corp.,Cedar Rapids,IA,100
TransUnion,Chicago,IL,100
Travel + Leisure Co.,Orlando,FL,100
TravelCenters of America,Westlake,OH,5
Travelers Companies Inc. The,New York,NY,100
Travelport Ltd.,Atlanta,GA,25
TriNet USA Inc.,Dublin,CA,95
Tripadvisor Inc.,Needham,MA,100
Troutman Pepper Hamilton Sanders LLP,Atlanta,GA,90
True Value Company L.L.C.,Chicago,IL,60
Truist Financial,Atlanta,GA,100
Turnberry Solutions Inc.,Minneapolis,MN,100
Turner Construction Co.,New York,NY,80
Twilio Inc.,San Francisco,CA,75
Twitter Inc.,San Francisco,CA,-25
Tyson Foods Inc.,Springdale,AR,45
U.S. Bancorp,Minneapolis,MN,100
U.S. Xpress Enterprises,Chattanooga,TN,20
Uber Technologies Inc.,San Francisco,CA,100
UBS AG,New York,NY,100
UGI Corp.,King of Prussia,PA,5
UKG,Weston,FL,100
UL Solutions,Northbrook,IL,100
Ulta Salon Cosmetics & Fragrance,Bolingbrook,IL,85
Ultimate Fitness Group LLC,Boca Raton,FL,85
Under Armour Inc.,Baltimore,MD,85
Unilever,Englewood Cliffs,NJ,100
Union Pacific Corp.,Omaha,NE,100
Unisys Corp.,Blue Bell,PA,65
United Airlines Holdings Inc.,Chicago,IL,100
United Launch Alliance,Centennial,CO,100
United Natural Foods Inc.,Providence,RI,100
United Parcel Service Inc.,Atlanta,GA,85
United Services Automobile Association,San Antonio,TX,100
United States Steel Corp.,Pittsburgh,PA,60
United Talent Agency LLC,Beverly Hills,CA,100
UnitedHealth Group Inc.,Minnetonka,MN,100
Univar Solutions Inc.,Downers Grove,IL,100
Universal Forest Products Inc.,Grand Rapids,MI,0
Universal Health Services Inc.,King of Prussia,PA,5
University of Phoenix,Phoenix,AZ,95
Unum Group,Chattanooga,TN,100
UPMC Health Plan,Pittsburgh,PA,100
Upwork Inc.,San Francisco,CA,50
Urban Outfitters Inc.,Philadelphia,PA,100
US Foods Inc.,Rosemont,IL,80
USCellular,Chicago,IL,95
USG Corp.,Chicago,IL,15
UW Credit Union,Madison,WI,100
Valero Energy Corp.,San Antonio,TX,45
Vanguard Group Inc.,Malvern,PA,100
Veolia Water Technologies and Solutions,Trevose,PA,85
Vericast,San Antonio,TX,65
Veritas Technologies LLC,Santa Clara,CA,75
Veritiv,Atlanta,GA,80
Verizon Communications Inc.,New York,NY,100
VERMEG SARL,New York,NY,60
Vertex Pharmaceuticals Inc.,Boston,MA,100
VF Corp.,Denver,CO,100
Viasat Inc,Carlsbad,CA,60
Viatris,Canonsburg,PA,5
Victoria's Secret & Co.,Reynoldsburg,OH,100
Vinson & Elkins LLP,Houston,TX,95
Virgin Orbit,Long Beach,CA,55
Visa,San Francisco,CA,100
Vision Service Plan,Rancho Cordova,CA,25
Vistra Corp.,Irving,TX,60
Vivint Smart Home Inc.,Provo,UT,50
Vizient Inc.,Irving,TX,100
VMLY&R,Kansas City,MO,100
VMware Inc.,Palo Alto,CA,100
Volkswagen Group of America Inc.,Herndon,VA,50
Vontier Corporation,Raleigh,NC,70
Vorys Sater Seymour and Pease LLP,Columbus,OH,100
Vox Media Inc.,Washington DC,DC,100
Voya Financial,New York,NY,100
Vynamic LLC,Philadelphia,PA,100
W.L. Gore & Associates Inc.,Newark,DE,100
W.R. Berkley,Greenwich,CT,0
W.W. Grainger Inc.,Lake Forest,IL,100
Wabtec Corporation,Pittsburgh,PA,100
Wachtell Lipton Rosen & Katz,New York,NY,50
Waddell & Reed Financial Inc.,Overland Park,KS,65
Walgreen Co.,Deerfield,IL,95
Walker & Dunlop LLC,Bethesda,MD,90
Walmart Inc.,Bentonville,AR,100
Walt Disney Co. The,Burbank,CA,100
Warby Parker,New York,NY,100
Warner Music Group,New York,NY,100
Washington DC Permanente Medical Group,Renton,WA,45
Waters Corp.,Milford,MA,100
Wawa Inc.,Wawa,PA,60
Wayfair,Boston,MA,75
WE Communications,Bellevue,WA,100
Weil Gotshal & Manges LLP,New York,NY,100
Wellington Management Company LLP,Boston,MA,90
Wellmark Inc.,Des Moines,IA,100
Wells Fargo & Co.,San Francisco,CA,100
Wendy's Co. The,Dublin,OH,95
Werner Enterprises Inc.,Omaha,NE,35
WESCO International Inc.,Pittsburgh,PA,85
West Monroe Partners LLC,Chicago,IL,100
West Technology Group,Omaha,NE,70
Western & Southern Financial Group,Cincinnati,OH,0
Western Digital Corp.,San Jose,CA,85
Western Union Co. The,Denver,CO,90
Westlake Chemical,Houston,TX,5
WestRock,Atlanta,GA,100
WeWork Management LLC,New York,NY,30
Weyerhaeuser Co.,Seattle,WA,70
Whirlpool Corp.,Benton Harbor,MI,100
White & Case LLP,New York,NY,90
Wiley Rein LLP,Washington DC,DC,95
Willamette Dental Group,Hillsboro,OR,80
William Blair & Company LLC,Chicago,IL,100
Williams & Connolly LLP,Washington DC,DC,100
Williams Companies Inc.,Tulsa,OK,100
Williams Mullen Clark & Dobbins,Richmond,VA,100
Williams-Sonoma Inc.,San Francisco,CA,85
Willis Towers Watson,Arlington,VA,100
Willkie Farr & Gallagher LLP,New York,NY,100
WillowTree LLC,Charlottesville,VA,55
Wilmer Cutler Pickering Hale & Dorr LLP,Washington DC,DC,100
Wilson Sonsini Goodrich & Rosati PC,Palo Alto,CA,75
Windstream Corp.,Little Rock,AR,40
Winston & Strawn LLP,Chicago,IL,100
Wipro Ltd.,East Brunswick,NJ,70
WithumSmith+Brown PC,Princeton,NJ,75
Wolfspeed,Durham,NC,80
Womble Bond Dickinson (US) LLP,Winston-Salem,NC,100
Wood,Houston,TX,25
Woodard & Curran Inc.,Portland,ME,50
Workday Inc.,Pleasanton,CA,100
World Fuel Services,Miami,FL,5
World Wide Technology Inc.,St. Louis,MO,85
WPP Group USA,New York,NY,70
Wunderkinder Corporation,New York,NY,60
Wyndham Hotels & Resorts Inc.,Parsippany,NJ,100
Wynn Resorts Ltd.,Las Vegas,NV,35
Xcel Energy Inc.,Minneapolis,MN,100
Xerox Corp.,Norwalk,CT,100
Xperi Inc.,San Jose,CA,95
XPO Logistics,Greenwich,CT,50
Xylem Inc.,Rye Brook,NY,100
Yahoo! Inc.,Sunnyvale,CA,100
Yelp Inc.,San Francisco,CA,100
Yext Inc.,New York,NY,85
Young's Market Co.,Tustin,CA,30
Yum China Holdings,Plano,TX,5
Yum! Brands Inc.,Louisville,KY,55
Zara USA Inc.,New York,NY,90
Zebra Technologies Corporation,Lincolnshire,IL,100
Zendesk Inc.,San Francisco,CA,65
ZF North America,Livonia,MI,30
Ziff Davis,New York,NY,100
Zillow Group,Seattle,WA,80
Zimmer Biomet Holdings Inc.,Warsaw,IN,100
Zions Bancorporation N.A.,Salt Lake City,UT,25
Zoetis Inc.,Parsippany,NJ,100
Zoom Video Communications Inc.,San Jose,CA,45
Zymergen Inc.,Emeryville,CA,0
ZS Associates Inc.,Evanston,IL,100
Zurich North America,Schaumburg,IL,100
