Employer,City,State,CEI Rating
Urban Outfitters Inc.,Philadelphia,PA,80
US Foods Inc.,Rosemont,IL,90
USCellular,Chicago,IL,90
USG Corp.,Chicago,IL,40
UW Credit Union,Madison,WI,100
Valero Energy Corp.,San Antonio,TX,70
Vanguard Group Inc.,Malvern,PA,100
Veritas Technologies LLC,Mountain View,CA,60
Veritiv,Atlanta,GA,75
Verizon Communications Inc.,New York,NY,100
VERMEG SARL,TN-1053 Tunis,TN,0
Vertex Pharmaceuticals Inc.,Boston,MA,95
VF Corp.,Greensboro,NC,100
ViacomCBS,New York,NY,100
Victoria's Secret & Co.,Columbus,OH,100
Vinson & Elkins LLP,Houston,TX,100
Virgin Orbit,Long Beach,CA,95
Visa,San Francisco,CA,100
Vision Service Plan,Rancho Cordova,CA,40
Vistra Energy,Irving,TX,20
Vivint Smart Home Inc.,Provo,UT,90
Vizient Inc.,Irving,TX,95
VMLY&R,Kansas City,MO,100
VMWare Inc.,Palo Alto,CA,100
Volkswagen Group of America Inc.,Herndon,VA,90
Vontier Corporation,Raleigh,NC,100
Vorys Sater Seymour and Pease LLP,Columbus,OH,100
Vox Media Inc.,Washington DC,DC,100
Voya Financial,New York,NY,100
W. L. Gore & Associates Inc.,Newark,DE,100
W.R. Berkley,Greenwich,CT,10
W.W. Grainger Inc.,Lake Forest,IL,100
Wabtec Corporation,Pittsburgh,PA,100
Wachtell Lipton Rosen & Katz,New York,NY,100
Waddell & Reed Financial Inc.,Overland Park,KS,100
Walgreen Co.,Deerfield,IL,100
Walmart Inc.,Bentonville,AR,100
Walt Disney Co. The,Burbank,CA,100
Warby Parker,New York,NY,100
Warner Music Group,New York,NY,100
Washington DC Permanente Medical Group,Renton,WA,95
Waste Management Inc.,Houston,TX,80
Waters Corp.,Milford,MA,100
Wawa Inc.,Wawa,PA,100
Wayfair,Boston,MA,100
WE Communications,Bellevue,WA,100
WEC Energy Group,Milwaukee,WI,20
Weil Gotshal & Manges LLP,New York,NY,100
WellCare Health Plans Inc.,Tampa,FL,100
Wellmark Inc.,Des Moines,IA,100
Wells Fargo & Co.,San Francisco,CA,100
Wendy's Co. The,Dublin,OH,100
WESCO International Inc.,Pittsburgh,PA,60
West Monroe Partners LLC,Chicago,IL,100
Western & Southern Financial Group,Cincinnati,OH,0
Western Digital Corp.,San Jose,CA,100
Western Union Co. The,Denver,CO,100
Westlake Chemical,Houston,TX,20
WestRock,Atlanta,GA,100
WeWork Management LLC,New York,NY,90
Weyerhaeuser Co.,Seattle,WA,100
Whirlpool Corp.,Benton Harbor,MI,100
White & Case LLP,New York,NY,100
Wiley Rein LLP,Washington DC,DC,100
William Blair & Company LLC,Chicago,IL,100
Williams & Connolly LLP,Washington DC,DC,100
Williams Companies Inc.,Tulsa,OK,95
Williams Mullen Clark & Dobbins,Richmond,VA,100
Williams-Sonoma Inc.,San Francisco,CA,90
Willis Towers Watson,Arlington,VA,100
Willkie Farr & Gallagher LLP,New York,NY,100
WillowTree LLC,Charlottesville,VA,70
Wilmer Cutler Pickering Hale & Dorr LLP,Washington DC,DC,100
Wilson Sonsini Goodrich & Rosati PC,Palo Alto,CA,100
Windstream Corp.,Little Rock,AR,70
Winston & Strawn LLP,Chicago,IL,100
Wipro Ltd.,East Brunswick,NJ,100
WithumSmith+Brown PC,Princeton,NJ,100
Womble Bond Dickinson (US) LLP,Winston-Salem,NC,100
Wood,Houston,TX,65
Woodard & Curran Inc.,Portland,ME,60
Workday Inc.,Pleasanton,CA,100
World Fuel Services,Miami,FL,20
World Wide Technology Inc.,St. Louis,MO,95
WPP Group USA,New York,NY,100
Wunderkind Corporation,New York,NY,100
Wyndham Hotels & Resorts Inc.,Parsippany,NJ,100
Wynn Resorts Ltd.,Las Vegas,NV,90
Xcel Energy Inc.,Minneapolis,MN,100
Xerox Corp.,Norwalk,CT,100
Xperi Holding Corporation,San Jose,CA,85
XPO Logistics,Greenwich,CT,85
Xylem Inc.,Rye Brook,NY,100
Yelp Inc.,San Francisco,CA,100
Yext Inc.,New York,NY,100
Young's Market Co.,Tustin,CA,75
Yum China Holdings,Plano,TX,20
Yum! Brands Inc.,Louisville,KY,100
Zara USA Inc.,New York,NY,100
Zebra Technologies Corporation,Lincolnshire,IL,95
Zendesk Inc,San Francisco,CA,100
Ziff Davis,Los Angeles,CA,100
Zillow Group,Seattle,WA,100
Zimmer Biomet Holdings Inc.,Warsaw,IN,95
Zions Bancorporation N.A.,Salt Lake City,UT,75
Zoetis Inc.,Parsippany,NJ,100
Zoom Video Communications Inc.,San Jose,CA,85
ZS Associates Inc.,Evanston,IL,100
Zurich North America,Schaumburg,IL,95
